Key,English,French,German,Italian,Portuguese,Spanish,Russian,Japanese,Chinese
DLG_ORACLETERMINAL4_20,"It was nearly discovered by them, is why I sent drones to chase them from the area.","Ils ont failli la découvrir, c'est pour ça que j'ai envoyé les drones, pour les chasser de la zone.","Es wurde fast von ihnen entdeckt, deshalb habe ich Drohnen geschickt, um sie aus dem Gebiet zu jagen.","Stavano quasi per scoprirla, ed è per questo che ho mandato i droni per allontanarli dalla zona.","Ela quase foi descoberta na época, por isso enviei drones para afastá-los da área.","Casi la descubren, por eso tuve que enviar drones para alejarlos de la zona.","Они почти его обнаружили, поэтому я и выслала дронов, чтобы их отпугнуть.","発見される一歩手前でした。
そのためドローンを送り込み
彼らを追い払ったのです。",之前险些被他们发现，所以我派了无人机将他们赶了出去。
DLG_ORACLETERMINAL3_15,This sounds dangerous. What is the blast radius of the bomb?,Ça a l'air dangereux. Quel est le rayon de déflagration de la bombe ?,Das klingt gefährlich. Wie groß ist der Explosionsradius der Bombe?,Sembra pericoloso. Che raggio di esplosione ha la bomba?,Isso parece perigoso. Qual é o raio de alcance da explosão?,Parece una tarea peligrosa. ¿Cuál es el alcance de la explosión de la bomba?,"Похоже, затея опасная. Какой у бомбы радиус поражения?","物騒な話ね。爆弾の
爆発半径はどれくらいなの？",感觉很危险啊，炸弹的爆炸半径有多大？
DLG_ORACLETERMINAL3_16,"The walls are of a material not native to this world, and should contain the blast.","Les murs sont faits d'un matériau qui n'est pas de ce monde, ils devraient contenir le souffle.","Die Wände sind aus einem Material, das in dieser Welt nicht heimisch ist, und sollten die Explosion eindämmen.","Le mura sono composte di un materiale non appartenente a questo mondo, e dovrebbero contenere l'impatto.","As paredes são feitas com material de outro mundo, elas devem conter a explosão.",Los muros están hechos de un material de otro mundo; deberían poder contener el estallido.,"Стены построены из иномирного материала, так что они должны выдержать.","ここにある壁はこの世界には
無い素材でできています。
爆風は防げるはずです。",那个地方的内壁材质来自其他世界，应该能够承受爆炸的冲击。
DLG_ORACLETERMINAL3_17,"Okay, I'll check it out. If it's as you say, I'll set it to blow.","Très bien, je vais aller voir, alors. Si tu dis vrai, je vais la régler pour qu'elle explose.","Okay, ich werde es überprüfen. Wenn es so ist, wie du sagst, werde ich sie zur Explosion bringen.","Ok, andrò a dare un'occhiata. Se è tutto come dici, la farò scoppiare.","Tudo bem, eu vou dar uma olhada. Se for como diz, vou ativá-la.","Está bien; la buscaré. Si es como dices, la haré detonar.","Ладно, проверю, что там как. Если все так, как ты говоришь, то я нажму на детонатор.","分かった、確認してみるわ。
もしあなたの言うとおり
爆弾が残っていたら
爆発させるようにセットするわ。",好，我去看看。如果真的如你所说，我就把它引爆。
DLG_ORACLETERMINAL3_18,And then you'd better find a way to get me back into my own body.,"Ensuite, tu as intérêt à trouver le moyen de me rendre mon corps.","Und dann findest du besser einen Weg, mich zurück in meinen eigenen Körper zu bringen.",E dopo faresti bene a trovare un modo per farmi riavere il mio corpo.,Depois é melhor você achar um jeito de me colocar no meu próprio corpo.,"Y luego, buscarás la manera de devolverme a mi cuerpo.",А тебе лучше бы поискать способ вернуть меня назад в мое тело.,"それから、あなたは私が元の
体に戻るための方法を探して。",然后你最好抓紧帮我想办法，看看我怎么才能回归原来的身体。
DLG_ORACLETERMINAL3_19,We have an agreement.,C'est d'accord.,Wir haben eine Abmachung.,Abbiamo un accordo.,Nós temos um acordo.,Trato hecho.,У нас договоренность.,同意しました。,一言为定。
DLG_MERIDIANANSIBLEON_0,The ansible has been powered on?,L'ansible a été allumé ?,Das Ansible wurde eingeschaltet?,L'ansible è stato acceso?,O ansible foi ligado?,¿Se encendió el ansible?,Ансибль включен?,アンシブルが起動してる？,这台安塞波开了？
DLG_MERIDIANANSIBLE_1,"Hammond, are you there?","Hammond, tu es là ?","Hammond, bist du da?","Hammond, ci sei?","Hammond, você está aí?","Hammond, ¿eres tú?","Хаммонд, ты тут?",ハモンド、そこにいる？,哈蒙德，在吗？
DLG_MERIDIANANSIBLE_2,"Yes, thanks to you, I have circumvented the character limits of this terminal.","Oui, grâce à toi, j'ai pu contourner les limites de caractères de ce terminal.","Ja, dank dir habe ich die Zeichenbegrenzung dieses Terminals umgangen.","Sì, grazie a te ho eluso i limiti di carattere di questo terminale.","Sim, graças a você, consegui contornar os limites de caracteres deste terminal.","Sí. Gracias a ti, puedo burlar la limitación de caracteres de esta terminal.","Да, благодаря тебе я сумела обойти лимит символов этого терминала.","ええ、おかげさまで
この端末の字数制限も
回避できたわ。",嗯，多亏了你，我已经绕开了这台终端的字符数量限制。
DLG_MERIDIANANSIBLE_3,"Something's come up. Amashilama ... she got the Lost Siuna. But she wants to find the rest, which are somewhere below us.","Quelque chose est arrivé. Amashilama... elle a obtenu le Siuna perdu. Mais elle souhaite trouver les autres, qui sont quelque part en-dessous de nous.","Es ist etwas dazwischen gekommen. Amashilama ... sie hat die verlorene Siuna. Aber sie will den Rest finden, der irgendwo unter uns ist.","Sta succedendo qualcosa. Amashilama… si è impossessata del Siuna Perduto. Ma vuole trovare gli altri, che sono da qualche parte sotto di noi.","Aconteceu uma coisa. Amashilama... ela obteve a Siuna Perdida. Mas ainda quer encontrar o restante, que estão em algum lugar abaixo de nós.","Pasó algo. Amashilama... consiguió la Siuna Perdida. Pero quiere encontrar al resto, que está por algún lado debajo de nosotros.","Я кое-что узнала. Амашилама... достала Потерянную Сиуну. Но она хочет найти остальные, которые, по странному стечению обстоятельств, находятся где-то под нами.","大変よ。アマシラーマが...
シウナを手に入れた。
この真下のどこかにある残りの
シウナも見つけるつもりよ。",出事了，阿玛希拉玛……她得到了失落的休纳，不过她还想找到其他的休纳，就在我们下方。
DLG_MERIDIANANSIBLE_4,"From what I know of them, they're very dangerous - at least the locals thought so.","D'après ce que je sais, ils sont très dangereux. Du moins, c'est ce que croient les locaux.","Nach dem, was ich über sie weiß, sind sie sehr gefährlich – zumindest dachten das die Einheimischen.","Da quel che ho capito, sono molto pericolosi - o almeno questa è l'opinione della gente del posto.","Pelo que sei delas, são muito perigosas - ao menos é o que os nativos pensavam.","Por lo que sé de ellas, son muy peligrosas, o eso creían los nativos.","Я знаю только, что они крайне опасны. Ну, так местные говорят.","私が知る限りでも、
彼女はとても危険な
存在ね。少なくとも
原住民たちにはそう
思われていたようね。",据我所知，这些休纳非常危险，起码当时的本地人觉得非常危险。
DLG_MERIDIANANSIBLE_6,"The Lamassu says she wants to use them to destroy the A'ansur, the ""mother world"", because she thinks it'll somehow ""free"" us. Is this a plausible thing?","Le Lamassu a dit qu'elle voulait les utiliser pour détruire l'A'ansur, la « mère des mondes », elle croit qu'ainsi nous serons libérés. C'est possible ?","Der Lamassu sagt, dass sie sie benutzen will, um die A’ansur, die „Mutterwelt“, zu zerstören, weil sie denkt, dass uns das irgendwie „befreien“ wird. Ist das eine plausible Sache?","Il Lamassu dice che lei vuole usarli per distruggere l'A'ansur, il ""mondo madre"", perché pensa che in qualche modo questo potrebbe ""liberarci"". È una cosa plausibile?","Lamassu diz que Amashilama quer usá-las para destruir A'ansur, o ""mundo de origem"", porque ela pensa que de alguma forma isso vai nos ""libertar"". Parece plausível?","La Lamassu dice que quiere usar las siunas para destruir A'ansur, el ""mundo madre"", porque cree que nos ""liberará"". ¿Y eso tiene sentido?","Ламассу считает, что с их помощью она хочет уничтожить А'ансур, ""матерь-мир"", потому что думает, что такимобразом сможет нас ""освободить"". Такое вообще возможно?","ラマッスは彼女が母なる世界
アンスルを破壊すると言った。
彼女はそうして何らかの形で
”自由”になれると信じている。",拉玛苏说她想利用休纳摧毁“母界”阿安苏尔，因为她觉得那样就能“解放”我们。
DLG_MERIDIANANSIBLE_7,"Oh god no. Indra, that would literally mean the end of our universe.","Oh non, Indra. Cela signifierait la fin de notre univers.","Oh Gott, nein. Indra, das würde buchstäblich das Ende unseres Universums bedeuten.","Santo cielo, no. Indra, questo significherebbe letteralmente la fine del nostro universo.","Ah, Deus, não. Indra, isso significa o fim do nosso universo, literalmente.","Cielos, no, Indra. Eso provocaría el fin de nuestro universo.","Боже мой, нет. Индра, тогда в буквальном смысле наступит конец всего.","何てこと、
それは違うわ、
インドラ。それは文字
通り私たちの世界の
終わりを意味するのよ。",我天，因德拉，阿安苏尔要是毁了，我们的宇宙也就完了。
